Time (s);Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run1;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run2;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run3;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run4;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run5
15.7200379987;-1.9259590591;-2.0152650539;-1.5515374131;-2.4429159617;-1.9081294570;0.1049639918;0.1109751567;0.0875348024;0.1558702731;0.1027085223
15.7300379747;-1.9259590591;-2.0329366723;-1.5515374131;-2.4252894173;-1.9081294570;0.1049639918;0.1109751567;0.0875348024;0.1558702731;0.1027085223
15.7400379507;-1.9259590591;-2.0329366723;-1.5515374131;-2.4252893532;-1.9081294570;0.1049639918;0.1109751567;0.0875348024;0.1558702731;0.1027085223
15.7500379267;-1.9259590591;-2.0329366723;-1.5516500448;-2.4251879205;-1.9081294570;0.1049639918;0.1109751567;0.0875348024;0.1558702731;0.1027085223
15.7600379027;-1.9437886613;-2.0329366723;-1.5515374131;-2.4252892251;-1.9081294570;0.1049639918;0.1109751567;0.0875348024;0.1558702731;0.1027091529
15.7700378788;-1.9259590591;-2.0329366723;-1.5515374131;-2.4429162821;-1.9081294570;0.1049639918;0.1109789413;0.0875348024;0.1558702731;0.1037105045
15.7800378549;-1.9260939616;-2.0507662745;-1.5515374131;-2.4430175227;-1.9080282801;0.1049639918;0.1119749329;0.0875348024;0.1558702731;0.1037105045
15.7900378310;-1.9260938766;-2.0329366723;-1.5692546675;-2.4429164097;-1.9081294570;0.1049639918;0.1119749329;0.0885377635;0.1558702731;0.1037105045
15.8000378072;-1.9260937917;-2.0506090866;-1.5515374131;-2.4429164733;-1.9081294570;0.1049639918;0.1119749329;0.0885377635;0.1558702731;0.1037105045
15.8100377834;-1.9436540136;-2.0329366723;-1.5515374131;-2.4251879205;-1.9258580734;0.1049639918;0.1119749329;0.0885377635;0.1558702731;0.1037105045
15.8200377596;-1.9437886613;-2.0506092843;-1.5516495490;-2.4251879205;-1.9081294570;0.1049639918;0.1119749329;0.0885377635;0.1558702731;0.1037105045
15.8300377358;-1.9437886613;-2.0330935638;-1.5516494785;-2.4252887794;-1.9082303158;0.1049639918;0.1119749329;0.0885377635;0.1558702731;0.1037105045
15.8400377121;-1.9436542674;-2.0507662745;-1.5693670153;-2.4429167272;-1.9081294570;0.1049639918;0.1119749329;0.0895407127;0.1558702731;0.1037105045
15.8500376884;-1.9437886613;-2.0507662745;-1.5693670153;-2.4429167905;-1.9082301892;0.1049639918;0.1119749329;0.0895407127;0.1558702731;0.1037105045
15.8600376648;-1.9437886613;-2.0509228707;-1.5693670153;-2.4252885896;-1.9258583901;0.1049639918;0.1119749329;0.0895407127;0.1558702731;0.1037105045
15.8700376412;-1.9437886613;-2.0507662745;-1.5693670153;-2.4252885264;-1.9081294570;0.1049677522;0.1119749329;0.0895407127;0.1558702731;0.1037111307
15.8800376176;-1.9437886613;-2.0509226745;-1.5693670153;-2.4251879205;-1.9258585163;0.1059636488;0.1119749329;0.0895407127;0.1558702731;0.1047124647
15.8900375940;-1.9437886613;-2.0509225766;-1.5870849731;-2.4251879205;-1.9259590591;0.1059636488;0.1119749329;0.0895407127;0.1558702731;0.1047124647
15.9000375704;-1.9437886613;-2.0507662745;-1.5693670153;-2.4251879205;-1.9259590591;0.1059636488;0.1119749329;0.0895407127;0.1558702731;0.1047124647
15.9100375469;-1.9437886613;-2.0507662745;-1.5693670153;-2.4252882748;-1.9259590591;0.1059636488;0.1119749329;0.0895407127;0.1558702731;0.1047124647
15.9200375235;-1.9437886613;-2.0507662745;-1.5693670153;-2.4251879205;-1.9259590591;0.1059636488;0.1119749329;0.0895407127;0.1558702731;0.1047124647
15.9300375000;-1.9616182635;-2.0507662745;-1.5693670153;-2.4429172939;-1.9082296858;0.1059636488;0.1119749329;0.0895407127;0.1558702731;0.1047124647
15.9400374766;-1.9439222164;-2.0507662745;-1.5693670153;-2.4429173564;-1.9082296233;0.1059636488;0.1119749329;0.0895407127;0.1558702731;0.1047124647
15.9500374532;-1.9616182635;-2.0507662745;-1.5870853910;-2.4429174189;-1.9259590591;0.1059673905;0.1119749329;0.0895407127;0.1558702731;0.1047124647
15.9600374298;-1.9616182635;-2.0507662745;-1.5693670153;-2.4251879205;-1.9259590591;0.1069633059;0.1119749329;0.0895407127;0.1558702731;0.1047124647
15.9700374065;-1.9614849581;-2.0507662745;-1.5694781032;-2.4429175436;-1.9436886823;0.1069633059;0.1119749329;0.0895407127;0.1558702731;0.1047124647
15.9800373832;-1.9616182635;-2.0507662745;-1.5870967007;-2.4430175227;-1.9259590591;0.1069633059;0.1119749329;0.0895407127;0.1558702731;0.1047124647
15.9900373599;-1.9617514031;-2.0507662745;-1.5783414382;-2.4430175227;-1.9259590591;0.1069633059;0.1119749329;0.0895407127;0.1558702731;0.1047124647
16.0000373367;-1.9616182635;-2.0507662745;-1.5870857369;-2.4251879205;-1.9437886613;0.1069633059;0.1119749329;0.0905436241;0.1558702731;0.1047130859
16.0100373134;-1.9616182635;-2.0507662745;-1.5871966175;-2.4252876511;-1.9437886613;0.1069633059;0.1119749329;0.0905436241;0.1558702731;0.1057143995
16.0200372902;-1.9616182635;-2.0507662745;-1.5871966175;-2.4251879205;-1.9436889928;0.1069633059;0.1119749329;0.0905436241;0.1558702731;0.1057143995
16.0300372671;-1.9616182635;-2.0507662745;-1.5694776894;-2.4252875272;-1.9437886613;0.1069633059;0.1119749329;0.0905436241;0.1558702731;0.1057143995
16.0400372439;-1.9616182635;-2.0507662745;-1.5871966175;-2.4430175227;-1.9437886613;0.1069633059;0.1119749329;0.0905436241;0.1558702731;0.1057143995
16.0500372208;-1.9616182635;-2.0685958767;-1.5871966175;-2.4429180395;-1.9437886613;0.1069633059;0.1119786518;0.0905436241;0.1558702731;0.1057150188
16.0600371978;-1.9616182635;-2.0507662745;-1.5871966175;-2.4252873421;-1.9437886613;0.1069633059;0.1129747090;0.0905436241;0.1558702731;0.1067163246
16.0700371747;-1.9616182635;-2.0685958767;-1.5871966175;-2.4251879205;-1.9437886613;0.1069633059;0.1129747090;0.0905436241;0.1558702731;0.1067163246
16.0800371517;-1.9794478657;-2.0507662745;-1.5871966175;-2.4252872191;-1.9437886613;0.1069633059;0.1129747090;0.0905436241;0.1558702731;0.1067163246
16.0900371287;-1.9794478657;-2.0507662745;-1.5870863540;-2.4252871576;-1.9438878985;0.1069633059;0.1129747090;0.0905436241;0.1558702731;0.1067163246
16.1000371058;-1.9617504979;-2.0684416032;-1.5871966175;-2.4430175227;-1.9438878371;0.1069633059;0.1129747090;0.0905436241;0.1558702731;0.1067163246
16.1100370828;-1.9616182635;-2.0507662745;-1.5871966175;-2.4430175227;-1.9615191490;0.1069633059;0.1129747090;0.0905436241;0.1558702731;0.1067163246
16.1200370599;-1.9794478657;-2.0685958767;-1.5871966175;-2.4252869739;-1.9616182635;0.1069633059;0.1129747090;0.0905436241;0.1558702731;0.1067163246
16.1300370370;-1.9617502532;-2.0685958767;-1.5871966175;-2.4430175227;-1.9438876536;0.1069633059;0.1129747090;0.0905436241;0.1558702731;0.1067169408
16.1400370142;-1.9794478657;-2.0685958767;-1.5871966175;-2.4430175227;-1.9616182635;0.1069670038;0.1129747090;0.0905436241;0.1558702731;0.1077182344
16.1500369914;-1.9794478657;-2.0685958767;-1.5871966175;-2.4430175227;-1.9616182635;0.1079629630;0.1129747090;0.0905436241;0.1558702731;0.1077182344
16.1600369686;-1.9794478657;-2.0685958767;-1.5871966175;-2.4252867299;-1.9616182635;0.1079629630;0.1129747090;0.0905436241;0.1558702731;0.1077182344
16.1700369458;-1.9794478657;-2.0685958767;-1.5873063381;-2.4429187742;-1.9616182635;0.1079629630;0.1129747090;0.0915464962;0.1558702731;0.1077182344
16.1800369231;-1.9617498473;-2.0509197889;-1.5873062706;-2.4430175227;-1.9616182635;0.1079629630;0.1129747090;0.0915464962;0.1558702731;0.1077182344
16.1900369004;-1.9794478657;-2.0684424566;-1.5871966175;-2.4430175227;-1.9794478657;0.1079629630;0.1129747090;0.0915464962;0.1558702731;0.1077182344
16.2000368777;-1.9794478657;-2.0684425509;-1.6050262197;-2.4429189561;-1.9793492991;0.1079629630;0.1129747090;0.0915464962;0.1558702731;0.1077182344
16.2100368550;-1.9794478657;-2.0685958767;-1.6049167685;-2.4429190166;-1.9616182635;0.1079629630;0.1129783915;0.0915464962;0.1558702731;0.1077182344
16.2200368324;-1.9794478657;-2.0685958767;-1.6050262197;-2.4252863662;-1.9617167092;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1077188471
16.2300368098;-1.9794478657;-2.0685958767;-1.6050262197;-2.4430175227;-1.9794478657;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1087201270
16.2400367872;-1.9794478657;-2.0685958767;-1.5873058675;-2.4430175227;-1.9617165885;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1087201270
16.2500367647;-1.9794478657;-2.0685958767;-1.5873058006;-2.4252861853;-1.9794478657;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1087201270
16.2600367422;-1.9794478657;-2.0685958767;-1.6050262197;-2.4252861252;-1.9794478657;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1087201270
16.2700367197;-1.9794478657;-2.0685958767;-1.5873056670;-2.4430175227;-1.9794478657;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1087201270
16.2800366972;-1.9971466884;-2.0685958767;-1.6050262197;-2.4429194381;-1.9794478657;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1087201270
16.2900366748;-1.9795785653;-2.0862729960;-1.5873055338;-2.4429194980;-1.9794478657;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1087201270
16.3000366524;-1.9971468481;-2.0685958767;-1.6050262197;-2.4429195579;-1.9794478657;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1087201270
16.3100366300;-1.9794478657;-2.0685958767;-1.6051350031;-2.4252858256;-1.9794478657;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1087201270
16.3200366077;-1.9971470074;-2.0687480806;-1.6050262197;-2.4252857659;-1.9794478657;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1087201270
16.3300365854;-1.9794478657;-2.0685958767;-1.6051348705;-2.4430175227;-1.9794478657;0.1079629630;0.1139744852;0.0915464962;0.1558702731;0.1087201270
16.3400365631;-1.9795781673;-2.0864254789;-1.6050262197;-2.4430175227;-1.9971797417;0.1079666158;0.1139744852;0.0925493298;0.1558702731;0.1087201270
16.3500365408;-1.9972774679;-2.0864254789;-1.6227473033;-2.4429198560;-1.9795455324;0.1089626200;0.1139744852;0.0925493298;0.1558702731;0.1087201270
16.3600365186;-1.9794478657;-2.0687477103;-1.6051346723;-2.4251879205;-1.9972774679;0.1089626200;0.1139744852;0.0925493298;0.1558702731;0.1087201270
16.3700364964;-1.9794478657;-2.0685958767;-1.6228558219;-2.4251879205;-1.9795454137;0.1089626200;0.1139744852;0.0925493298;0.1558702731;0.1087201270
16.3800364742;-1.9971474830;-2.0862738298;-1.6228558219;-2.4252854092;-1.9794478657;0.1089626200;0.1139744852;0.0925493298;0.1558702731;0.1087201270
16.3900364520;-1.9972774679;-2.0687474337;-1.6050262197;-2.4252853500;-1.9795452952;0.1089626200;0.1139781274;0.0925493298;0.1558702731;0.1087201270
16.4000364299;-1.9972774679;-2.0862740138;-1.6051344090;-2.4252852909;-1.9972774679;0.1089626200;0.1149742614;0.0925493298;0.1558702731;0.1087207331
16.4100364078;-1.9795776142;-2.0864254789;-1.6228558219;-2.4251879205;-1.9971801566;0.1089626200;0.1149742614;0.0925493298;0.1558702731;0.1097219859
16.4200363857;-1.9795775356;-2.0864254789;-1.6228558219;-2.4429202703;-1.9971802155;0.1089626200;0.1149742614;0.0925493298;0.1558702731;0.1097219859
16.4300363636;-1.9972774679;-2.0865766687;-1.6051342124;-2.4251879205;-1.9972774679;0.1089626200;0.1149742614;0.0935521434;0.1558702731;0.1097219859
16.4400363416;-1.9972774679;-2.0864254789;-1.6228558219;-2.4429203881;-1.9971803333;0.1089626200;0.1149742614;0.0935521434;0.1558696687;0.1097219859
16.4500363196;-2.0149776356;-2.0864254789;-1.6228558219;-2.4251879205;-1.9972774679;0.1089626200;0.1149742614;0.0935521434;0.1548688803;0.1097219859
16.4600362976;-1.9972774679;-2.0865763945;-1.6228558219;-2.4430175227;-1.9972774679;0.1089626200;0.1149742614;0.0935521434;0.1548688803;0.1097219859
16.4700362757;-1.9972774679;-2.1042550811;-1.6405776923;-2.4429205642;-1.9972774679;0.1089626200;0.1149742614;0.0935521434;0.1548688803;0.1097219859
16.4800362538;-1.9974066679;-2.0865762122;-1.6228558219;-2.4429206227;-1.9972774679;0.1089626200;0.1149742614;0.0935521434;0.1548688803;0.1097219859
16.4900362319;-2.0149779481;-2.0865761213;-1.6228558219;-2.4251879205;-1.9972774679;0.1089626200;0.1149742614;0.0935521434;0.1548688803;0.1097219859
16.5000362100;-1.9972774679;-2.0864254789;-1.6228558219;-2.4429207396;-1.9972774679;0.1089626200;0.1149742614;0.0935521434;0.1548688803;0.1097219859
16.5100361882;-1.9972774679;-2.1042550811;-1.6228558219;-2.4429207979;-1.9972774679;0.1089662354;0.1149778772;0.0935521434;0.1548688803;0.1097219859
16.5200361664;-1.9972774679;-2.0865758490;-1.6228558219;-2.4251879205;-1.9972774679;0.1099622771;0.1159740376;0.0935521434;0.1548688803;0.1097219859
16.5300361446;-2.0151070701;-2.0864254789;-1.6229631645;-2.4251879205;-1.9972774679;0.1099622771;0.1159740376;0.0935521434;0.1548688803;0.1097219859
16.5400361228;-2.0151070701;-2.1041048919;-1.6229630999;-2.4251879205;-1.9973740181;0.1099622771;0.1159740376;0.0935521434;0.1548688803;0.1097219859
16.5500361011;-2.0151070701;-2.0864254789;-1.6229630354;-2.4251879205;-1.9972774679;0.1099622771;0.1159740376;0.0935521434;0.1548688803;0.1097225865
16.5600360794;-1.9974060468;-2.0865754875;-1.6406854241;-2.4252843547;-2.0151070701;0.1099622771;0.1159740376;0.0935521434;0.1548688803;0.1107238174
16.5700360577;-1.9972774679;-2.1042550811;-1.6406854241;-2.4252842968;-1.9972774679;0.1099622771;0.1159740376;0.0945549262;0.1548688803;0.1107238174
16.5800360360;-1.9972774679;-2.1042550811;-1.6406854241;-2.4251879205;-1.9973737863;0.1099622771;0.1159740376;0.0945549262;0.1548688803;0.1107238174
16.5900360144;-2.0149787226;-2.1219349446;-1.6228558219;-2.4251879205;-2.0151070701;0.1099622771;0.1159740376;0.0945549262;0.1548688803;0.1107238174
16.6000359928;-1.9972774679;-2.1042550811;-1.6405785320;-2.4251879205;-2.0151070701;0.1099622771;0.1159740376;0.0945549262;0.1548688803;0.1107238174
16.6100359712;-1.9974056616;-2.1042550811;-1.6406854241;-2.4251879205;-2.0151070701;0.1099622771;0.1159740376;0.0945549262;0.1548688803;0.1107238174
16.6200359497;-2.0151070701;-2.0865749486;-1.6229625860;-2.4251879205;-2.0151070701;0.1099622771;0.1159740376;0.0945549262;0.1548688803;0.1107238174
16.6300359281;-2.0151070701;-2.1042550811;-1.6229625221;-2.4250918904;-2.0151070701;0.1099658665;0.1159776275;0.0945549262;0.1548688803;0.1107238174
16.6400359066;-2.0151070701;-2.1044043720;-1.6406854241;-2.4251879205;-2.0151070701;0.1109619342;0.1169738138;0.0945549262;0.1548688803;0.1107238174
16.6500358852;-2.0152349573;-2.1042550811;-1.6406854241;-2.4251879205;-2.0151070701;0.1109619342;0.1169738138;0.0945549262;0.1548688803;0.1107244144
16.6600358637;-2.0151070701;-2.1042550811;-1.6406854241;-2.4251879205;-2.0328408142;0.1109619342;0.1169738138;0.0945549262;0.1548688803;0.1117256308
16.6700358423;-2.0151070701;-2.1042550811;-1.6406854241;-2.4251879205;-1.9974690696;0.1109619342;0.1169738138;0.0945549262;0.1548688803;0.1117256308
16.6800358209;-2.0151070701;-2.1220846833;-1.6405790422;-2.4074540620;-2.0329366723;0.1109619342;0.1169738138;0.0945549262;0.1548688803;0.1117256308
16.6900357995;-2.0151070701;-2.1220846833;-1.6405791056;-2.4250922339;-2.0328409857;0.1109619342;0.1169738138;0.0945549262;0.1548682850;0.1117256308
16.7000357782;-2.0152345762;-2.1220846833;-1.6406854241;-2.4073583183;-2.0329366723;0.1109619342;0.1169738138;0.0945549262;0.1538675329;0.1117256308
16.7100357569;-2.0152345003;-2.1220846833;-1.6406854241;-2.4250923479;-2.0328410997;0.1109619342;0.1169773865;0.0955576788;0.1538675329;0.1117256308
16.7200357356;-2.0151070701;-2.1219361032;-1.6407915527;-2.4250924048;-2.0329366723;0.1109619342;0.1179735900;0.0955576788;0.1538675329;0.1117256308
16.7300357143;-2.0329366723;-2.1220846833;-1.6406854241;-2.4073583183;-2.0329366723;0.1109619342;0.1179735900;0.0955576788;0.1538675329;0.1117256308
16.7400356930;-2.0329366723;-2.1220846833;-1.6407914265;-2.4073583183;-2.0329366723;0.1109619342;0.1179735900;0.0955576788;0.1538675329;0.1117256308
16.7500356718;-2.0152341974;-2.1220846833;-1.6406854241;-2.4074536638;-2.0329366723;0.1109619342;0.1179735900;0.0955576788;0.1538675329;0.1117262242
16.7600356506;-2.0329366723;-2.1220846833;-1.6406854241;-2.4073583183;-2.0329366723;0.1109619342;0.1179735900;0.0955576788;0.1538675329;0.1127274263
16.7700356295;-2.0329366723;-2.1399142855;-1.6406854241;-2.4073583183;-2.0329366723;0.1109619342;0.1179735900;0.0955576788;0.1538675329;0.1127274263
16.7800356083;-2.0152339712;-2.1399142855;-1.6406854241;-2.4073583183;-2.0329366723;0.1109619342;0.1179735900;0.0955576788;0.1538675329;0.1127274263
16.7900355872;-2.0329366723;-2.1222326468;-1.6407911123;-2.4073583183;-2.0329366723;0.1109619342;0.1179735900;0.0955576788;0.1538675329;0.1127274263
16.8000355661;-2.0329366723;-2.1222325591;-1.6585150263;-2.4074533814;-2.0329366723;0.1109654874;0.1179735900;0.0955576788;0.1538675329;0.1127274263
16.8100355450;-2.0329366723;-2.1399142855;-1.6585150263;-2.4073583183;-2.0329366723;0.1119615912;0.1179771416;0.0955576788;0.1538675329;0.1127274263
16.8200355240;-2.0329366723;-2.1399142855;-1.6584095257;-2.4073583183;-2.0329366723;0.1119615912;0.1189733662;0.0955576788;0.1538675329;0.1127274263
16.8300355030;-2.0329366723;-2.1399142855;-1.6585150263;-2.4073583183;-2.0329366723;0.1119615912;0.1189733662;0.0955576788;0.1538669425;0.1127274263
16.8400354820;-2.0329366723;-2.1399142855;-1.6407908000;-2.4073583183;-2.0329366723;0.1119615912;0.1189733662;0.0955576788;0.1528662102;0.1127274263
16.8500354610;-2.0329366723;-2.1400617246;-1.6585150263;-2.4073583183;-2.0506714922;0.1119615912;0.1189733662;0.0955576788;0.1528662102;0.1127274263
16.8600354400;-2.0329366723;-2.1575965356;-1.6585150263;-2.4073583183;-2.0329366723;0.1119615912;0.1189733662;0.0955576788;0.1528662102;0.1127274263
16.8700354191;-2.0330628996;-2.1400615506;-1.6585150263;-2.4072636479;-2.0329366723;0.1119615912;0.1189733662;0.0955576788;0.1528662102;0.1127274263
16.8800353982;-2.0329366723;-2.1577438876;-1.6585150263;-2.4073583183;-2.0507662745;0.1119615912;0.1189733662;0.0955576788;0.1528662102;0.1127274263
16.8900353774;-2.0329366723;-2.1577438876;-1.6585150263;-2.4072637595;-2.0330312312;0.1119615912;0.1189769010;0.0955576788;0.1528662102;0.1127274263
16.9000353565;-2.0506402702;-2.1400612904;-1.6585150263;-2.4072638151;-2.0330311755;0.1119615912;0.1199731423;0.0955576788;0.1528662102;0.1127274263
16.9100353357;-2.0330626024;-2.1577438876;-1.6585150263;-2.3896231637;-2.0507662745;0.1119615912;0.1199731423;0.0955576788;0.1528662102;0.1127274263
16.9200353149;-2.0330625283;-2.1400611175;-1.6585150263;-2.4073583183;-2.0506718825;0.1119615912;0.1199731423;0.0955576788;0.1528662102;0.1127274263
16.9300352941;-2.0330624543;-2.1577438876;-1.6585150263;-2.4073583183;-2.0507662745;0.1119615912;0.1199731423;0.0955576788;0.1528662102;0.1127274263
16.9400352734;-2.0329366723;-2.1575972282;-1.6585150263;-2.4073583183;-2.0507662745;0.1119615912;0.1199731423;0.0955576788;0.1528656236;0.1127274263
16.9500352526;-2.0507662745;-2.1400608588;-1.6585150263;-2.4073583183;-2.0330308980;0.1119615912;0.1199731423;0.0955576788;0.1518649067;0.1127274263
16.9600352319;-2.0329366723;-2.1577438876;-1.6585150263;-2.4073583183;-2.0507662745;0.1119615912;0.1199731423;0.0955576788;0.1518649067;0.1127274263
16.9700352113;-2.0329366723;-2.1577438876;-1.6585150263;-2.3895287161;-2.0507662745;0.1119615912;0.1199731423;0.0955576788;0.1518649067;0.1127274263
16.9800351906;-2.0329366723;-2.1577438876;-1.6585150263;-2.3896227762;-2.0507662745;0.1119615912;0.1199731423;0.0955576788;0.1518649067;0.1127274263
16.9900351700;-2.0506409346;-2.1577438876;-1.6762401785;-2.3895287161;-2.0507662745;0.1119615912;0.1199731423;0.0955576788;0.1518649067;0.1127274263
17.0000351494;-2.0506410080;-2.1577438876;-1.6585150263;-2.3895287161;-2.0507662745;0.1119615912;0.1199731423;0.0965603703;0.1518649067;0.1127274263
17.0100351288;-2.0330618655;-2.1577438876;-1.6586193540;-2.3896226111;-2.0506723796;0.1119615912;0.1199731423;0.0965603703;0.1518649067;0.1127274263
17.0200351083;-2.0330617923;-2.1577438876;-1.6585150263;-2.3895287161;-2.0508601145;0.1119615912;0.1199731423;0.0965603703;0.1518649067;0.1127274263
17.0300350877;-2.0506412276;-2.1577438876;-1.6585150263;-2.3895287161;-2.0507662745;0.1119615912;0.1199731423;0.0965603703;0.1518649067;0.1127274263
17.0400350672;-2.0330616461;-2.1577438876;-1.6762404836;-2.3895287161;-2.0508600049;0.1119615912;0.1199731423;0.0965603703;0.1518649067;0.1127274263
17.0500350467;-2.0329366723;-2.1754277721;-1.6586191103;-2.3895287161;-2.0685022010;0.1119615912;0.1199731423;0.0965603703;0.1518649067;0.1127274263
17.0600350263;-2.0329366723;-2.1577438876;-1.6586190496;-2.3895287161;-2.0507662745;0.1119615912;0.1199731423;0.0965603703;0.1518649067;0.1127274263
17.0700350058;-2.0506415193;-2.1577438876;-1.6763446285;-2.3895287161;-2.0685023103;0.1119615912;0.1199731423;0.0965603703;0.1518649067;0.1127274263
