Time (s);Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run1;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run2;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run3;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run4;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run5;Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run1;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run2;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run3;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run4;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run5
3.1901840491;-7.6907086301;-11.7202525148;-4.4675818298;-4.4241036301;-9.8792042490;-1.7545307196;-2.2925034512;-1.1310195423;-1.0267764545;-1.9461398632;-0.0062145295;-0.0540010767;-0.1657487425;-0.1748019881;-0.0878872091
3.2001834862;-7.2397514601;-11.9204029292;-4.3477991475;-4.6537110975;-10.1474919870;-1.6678558202;-2.3355510426;-1.1043309041;-1.0576239043;-1.9977829084;-0.0133046350;-0.0509768018;-0.1677753411;-0.1727775085;-0.0828320154
3.2101829268;-6.6934041190;-12.2090374431;-4.2367153222;-4.7883652209;-10.3321581485;-1.5792461494;-2.3705072059;-1.0858847992;-1.0907204469;-2.0532962275;-0.0203943391;-0.0470054224;-0.1677753411;-0.1687438801;-0.0787880895
3.2201823708;-6.2875814276;-12.3570735375;-4.2194406919;-5.0729639703;-10.5625706443;-1.4928221371;-2.4035529250;-1.0735205284;-1.1278753658;-2.1006920674;-0.0264708862;-0.0450014578;-0.1677753411;-0.1657135241;-0.0757553157
3.2301818182;-5.9124215460;-12.4112884591;-4.2239041680;-5.3241169000;-10.8953869237;-1.4104566610;-2.4362246456;-1.0632668501;-1.1712122808;-2.1480256616;-0.0325470933;-0.0429974925;-0.1677753411;-0.1616742509;-0.0717118436
3.2401812689;-5.5304841077;-12.5833333113;-4.3078290915;-5.6592566170;-11.1889010063;-1.3322123624;-2.4569803703;-1.0571841021;-1.2166716917;-2.1933609287;-0.0386229626;-0.0410116356;-0.1677753411;-0.1566321400;-0.0686794082
3.2501807229;-5.1565276903;-12.6597900653;-4.4039942185;-6.0411335648;-11.4390277355;-1.2580273596;-2.4836205197;-1.0592943982;-1.2723105370;-2.2365735350;-0.0446984962;-0.0400096523;-0.1677753411;-0.1525932585;-0.0656471403
3.2601801802;-4.7474279928;-12.6929572703;-4.5182260504;-6.4305859542;-11.6093606133;-1.1880256124;-2.5020184169;-1.0655753335;-1.3280727973;-2.2777257363;-0.0497611626;-0.0390256693;-0.1667623809;-0.1475486184;-0.0626150391
3.2701796407;-4.3211247322;-12.6962842677;-4.6493879475;-6.8595281001;-11.8320163349;-1.1201457807;-2.5123216925;-1.0779888307;-1.3877713625;-2.3106966823;-0.0548235527;-0.0390256693;-0.1647365711;-0.1425042082;-0.0605937486
3.2801791045;-4.0171103035;-12.6633161991;-4.7654676114;-7.2482694060;-11.9821136565;-1.0583248953;-2.5224777729;-1.0965844007;-1.4476543092;-2.3435449722;-0.0588732449;-0.0390256693;-0.1627108713;-0.1374570690;-0.0585725678
3.2901785714;-3.7384216242;-12.5563702230;-4.8705077520;-7.4955094917;-12.1045051569;-0.9986870832;-2.5223307922;-1.1172404707;-1.5135966044;-2.3702727876;-0.0629227186;-0.0390256693;-0.1606852808;-0.1307049330;-0.0575620319
3.3001780415;-3.4416552221;-12.4441042050;-5.0593272616;-8.0142610511;-12.2006581331;-0.9472916822;-2.5182094338;-1.1419690550;-1.6144747561;-2.3928184270;-0.0659596611;-0.0390434570;-0.1576470579;-0.1202927917;-0.0565515502
3.3101775148;-3.2320813875;-12.3360482603;-5.2226979083;-8.1856370139;-12.2268445301;-0.9020171208;-2.5118813900;-1.1709164841;-1.6657039811;-2.4113647971;-0.0689964416;-0.0400631774;-0.1546089970;-0.1177674710;-0.0545306946
3.3201769912;-3.0448636365;-12.2365035028;-5.4219628288;-8.4608854158;-12.2386191830;-0.8609243771;-2.4974565196;-1.2039364325;-1.7217275314;-2.4236681968;-0.0710208547;-0.0420494654;-0.1505584638;-0.1143890434;-0.0545306946
3.3301764706;-2.8842851402;-12.1042920907;-5.6828596970;-9.2529520007;-12.2241090497;-0.8321956383;-2.4828866046;-1.2410776787;-1.8226609824;-2.4338507349;-0.0730451611;-0.0430867136;-0.1475207239;-0.1041220114;-0.0545306946
3.3401759531;-2.8062718097;-11.9341599596;-5.9135205417;-9.6698602287;-12.1572660401;-0.8095882905;-2.4622074793;-1.2823884306;-1.8906642736;-2.4379118767;-0.0730451611;-0.0460750924;-0.1434706161;-0.0980528076;-0.0545306946
3.3501754386;-2.7408709767;-11.7417516401;-6.1557152353;-9.9997219172;-12.0806748544;-0.7891014542;-2.4353464062;-1.3318456495;-1.9428408274;-2.4357910077;-0.0740572087;-0.0480965936;-0.1384082450;-0.0955279696;-0.0545306946
3.3601749271;-2.7436732615;-11.5330126578;-6.5290361937;-10.3172077324;-12.0004209260;-0.7768570651;-2.4063530693;-1.3813508035;-1.9916195400;-2.4337303946;-0.0740572087;-0.0511025538;-0.1343585577;-0.0922934271;-0.0555408579
3.3701744186;-2.8113653209;-11.3344669460;-6.8318795363;-10.7022378469;-11.8920442164;-0.7727356633;-2.3671282983;-1.4329164770;-2.0863235712;-2.4274287391;-0.0740572087;-0.0541259417;-0.1303090788;-0.0828965947;-0.0575610805
3.3801739130;-2.8752967496;-11.1754565624;-7.1549491365;-10.9124091794;-11.8114368820;-0.7707941689;-2.3279039309;-1.4885558120;-2.1460304802;-2.4150049704;-0.0730453173;-0.0581338910;-0.1252474890;-0.0788512939;-0.0585711401
3.3901734104;-2.9996599049;-10.9259817872;-7.4071238607;-11.2677611536;-11.6844593327;-0.7792153142;-2.2825688666;-1.5441951581;-2.2036769239;-2.3985787438;-0.0710216376;-0.0621418415;-0.1201861567;-0.0737949252;-0.0605911566
3.4001729107;-3.1634956539;-10.7249356266;-7.6961971785;-11.4647140272;-11.5775585093;-0.7957601514;-2.2370916661;-1.5998345153;-2.2435807813;-2.3819152999;-0.0689980602;-0.0661497931;-0.1161372955;-0.0698184091;-0.0626110709
3.4101724138;-3.3466912954;-10.3927630027;-8.0468651543;-11.8593750607;-11.3938943176;-0.8164852769;-2.1855746200;-1.6554738834;-2.3107807601;-2.3571278169;-0.0659628467;-0.0701577458;-0.1110764734;-0.0657055508;-0.0656407902
3.4201719198;-3.5705461297;-10.0344623319;-8.4352948021;-12.1485445863;-11.2260769976;-0.8475136711;-2.1319261155;-1.7132211539;-2.3601318600;-2.3282190901;-0.0629277848;-0.0741828775;-0.1060159043;-0.0626721870;-0.0686703581
3.4301714286;-3.8420539245;-9.7244332463;-9.0178093338;-12.3869323798;-11.0341581736;-0.8867258400;-2.0763581194;-1.7749958031;-2.4012932640;-2.2931870408;-0.0588812368;-0.0791928213;-0.1009555866;-0.0596389740;-0.0716997754
3.4401709402;-4.0378284676;-9.3551965561;-9.3952909162;-12.6531549337;-10.8135133160;-0.9300592594;-2.0206491988;-1.8327428273;-2.4404468797;-2.2559771060;-0.0548348886;-0.0842027664;-0.0984293167;-0.0566059108;-0.0747290430
3.4501704545;-4.2808407961;-9.0240447017;-9.6671411139;-12.8065327583;-10.5986382307;-0.9775139319;-1.9629499288;-1.8945644688;-2.4753738450;-2.2147630100;-0.0497772019;-0.0891956812;-0.0958960111;-0.0545839680;-0.0787678681
3.4601699717;-4.6778921051;-8.6703137556;-9.8540970812;-12.9250914038;-10.3535284906;-1.0290898604;-1.9052506431;-1.9563395500;-2.5041714413;-2.1714299026;-0.0447197622;-0.0932206232;-0.0908535816;-0.0525621239;-0.0817968390
3.4701694915;-5.0198106788;-8.2767174342;-10.1772370539;-13.0234940163;-10.1414836622;-1.0847870475;-1.8475513418;-2.0118861014;-2.5225911899;-2.1260943765;-0.0396625682;-0.0982305724;-0.0868175536;-0.0520574327;-0.0858352707
3.4801690141;-5.7039523111;-8.0014539774;-10.4740615564;-12.9920288688;-9.8432371423;-1.1446054959;-1.7898520250;-2.0655113266;-2.5412406993;-2.0786401653;-0.0335942284;-0.1032236348;-0.0827788939;-0.0515513476;-0.0898735074
3.4901685393;-6.1601917904;-7.5215605372;-10.7973486708;-13.0605658234;-9.3972539948;-1.2086606585;-1.7321526928;-2.1190439410;-2.5576107401;-2.0312439934;-0.0275261799;-0.1072484373;-0.0777398373;-0.0505461949;-0.0949210609
3.5001680672;-6.6067362289;-7.1703115041;-11.0624327864;-13.0097920509;-9.0691625633;-1.2828461141;-1.6745224222;-2.1684552473;-2.5699174188;-1.9797837992;-0.0214584212;-0.1122415966;-0.0747104016;-0.0505461949;-0.0989589109
3.5101675978;-6.9933321609;-7.0207554629;-11.3471546021;-12.9505473833;-8.7191249250;-1.3612105650;-1.6188836550;-2.2117303784;-2.5759846541;-1.9323874453;-0.0153909506;-0.1162663074;-0.0706777898;-0.0505461949;-0.1029965692
3.5201671309;-7.2743169431;-6.7142584067;-11.6006992168;-12.8250662833;-8.4184961115;-1.4480468402;-1.5631761810;-2.2570205098;-2.5759274100;-1.8849338376;-0.0083125690;-0.1212595626;-0.0670858020;-0.0505461949;-0.1070340369
3.5301666667;-7.6905572092;-6.3818138452;-11.7965036617;-12.7076632354;-8.0588740142;-1.5364856500;-1.5075375765;-2.3002501150;-2.5696881199;-1.8354197495;-0.0012345198;-0.1252675284;-0.0615902044;-0.0506895154;-0.1120806345
3.5401662050;-8.1104800944;-6.1263292771;-11.9702493399;-12.6048784870;-7.8796314755;-1.6209177073;-1.4562254729;-2.3352823709;-2.5489382385;-1.7818982466;0.0058431990;-0.1292588867;-0.0595671465;-0.0535778059;-0.1161177241
3.5501657459;-8.6841822322;-5.8498805544;-12.1545150493;-12.4504173741;-7.6160902405;-1.7011717499;-1.4088294254;-2.3702692163;-2.5262191853;-1.7283196477;0.0129205891;-0.1322814252;-0.0575441824;-0.0555987860;-0.1201546263
3.5601652893;-9.0548871143;-5.5870254788;-12.2126188778;-12.2692128775;-7.3152244663;-1.7773048582;-1.3635620923;-2.4011347419;-2.4993788336;-1.6768018262;0.0199976525;-0.1362728768;-0.0555213118;-0.0586301162;-0.1241913421
3.5701648352;-9.3989840675;-5.4141512175;-12.3491831362;-12.1219945986;-7.0561717557;-1.8434734234;-1.3222804472;-2.4277886098;-2.4684171810;-1.6252839944;0.0260634283;-0.1392788542;-0.0545099229;-0.0616613073;-0.1282278726
3.5801643836;-9.8379878192;-5.2218148107;-12.4001604962;-11.9090244608;-6.7177107273;-1.9587111642;-1.2811342958;-2.4442744180;-2.4333342252;-1.5758269402;0.0331398437;-0.1422684054;-0.0534985802;-0.0646923599;-0.1312551322
3.5901639344;-10.1731949344;-5.0023352265;-12.4340253669;-11.6806536981;-6.4627990749;-2.0170536623;-1.2400551478;-2.4586095975;-2.3962412889;-1.5264260282;0.0392050671;-0.1442723912;-0.0524872835;-0.0687335799;-0.1352912950
3.6001634877;-10.6345647753;-4.8276386732;-12.4224649500;-11.4702820610;-6.3256941912;-2.0742164433;-1.2092119964;-2.4688684922;-2.3569867588;-1.4790855887;0.0452700165;-0.1462763776;-0.0524872835;-0.0717643581;-0.1383182804
3.6101630435;-11.1188306565;-4.6929903310;-12.3474673807;-11.2056792500;-6.1024705987;-2.1503510098;-1.1825570657;-2.4708844802;-2.3095901436;-1.4358105641;0.0513346936;-0.1482803644;-0.0524872835;-0.0768154280;-0.1423540797
3.6201626016;-11.4850738781;-4.6737006874;-12.2422704154;-10.9629069844;-5.9643272200;-2.2204152264;-1.1640777182;-2.4708399227;-2.2600324780;-1.3945963190;0.0563883654;-0.1502518532;-0.0524872835;-0.0808561035;-0.1443718892
3.6301621622;-12.0372170207;-4.6511987252;-12.1222419535;-10.6007916399;-5.7582731242;-2.2925402446;-1.1497862372;-2.4666295924;-2.2064537536;-1.3576147349;0.0614418127;-0.1502680587;-0.0534983990;-0.0859067235;-0.1473984690
3.6401617251;-12.3637523249;-4.6447597158;-12.0354135660;-10.3408481812;-5.5781468612;-2.3912616255;-1.1394826569;-2.4563260121;-2.1507643744;-1.3267041136;0.0664950367;-0.1512538909;-0.0545094699;-0.0909571203;-0.1494160997
3.6501612903;-12.7259069517;-4.6865386970;-11.8878942503;-9.9325647310;-5.4010385467;-2.4510224645;-1.1312398625;-2.4439174430;-2.0951249772;-1.2938431962;0.0705374382;-0.1512538909;-0.0565315229;-0.0960072951;-0.1514336417
3.6601608579;-13.0063336362;-4.7758471923;-11.7713310354;-9.5293394799;-5.2406209208;-2.4960281587;-1.1251900969;-2.4273875329;-2.0353639945;-1.2711754176;0.0745796630;-0.1512538909;-0.0585534874;-0.1000472583;-0.1534510956
3.6701604278;-13.2689873551;-4.8304596038;-11.6211248739;-9.2126590679;-5.1394559703;-2.5374891395;-1.1273168299;-2.4046754923;-1.9923686061;-1.2485625886;0.0776111998;-0.1512538909;-0.0615863024;-0.1030728799;-0.1544597786
3.6801600000;-13.4048700144;-4.9103243518;-11.5089960136;-8.8559727984;-5.0851911534;-2.5827699073;-1.1315697696;-2.3799028946;-1.9465674676;-1.2300162299;0.0806426055;-0.1512379009;-0.0646189862;-0.1061037775;-0.1554684181
3.6901595745;-13.6424472542;-5.0099250281;-11.3240916549;-8.5720453466;-5.0316070454;-2.6238747370;-1.1419387802;-2.3489481626;-1.8827400370;-1.2157554311;0.0826634557;-0.1502199581;-0.0676515395;-0.1111396480;-0.1554684181
3.7001591512;-13.8008968906;-5.1327215457;-11.1382741144;-8.1622775028;-5.0272015984;-2.6586887540;-1.1605505974;-2.3158892554;-1.8188577868;-1.2053972635;0.0846842195;-0.1482159671;-0.0706839632;-0.1161753387;-0.1564769710
3.7101587302;-13.8465543820;-5.2547598465;-10.8692765519;-7.7765258928;-5.0706623141;-2.6813566997;-1.1811576115;-2.2767789390;-1.7549211507;-1.1993240806;0.0856945584;-0.1462119757;-0.0747270226;-0.1212108506;-0.1564769710
3.7201583113;-13.8676027031;-5.4235459360;-10.6073508558;-7.4366199784;-5.1490242889;-2.6998488425;-1.2039555730;-2.2375382325;-1.6890324643;-1.1952568795;0.0867048545;-0.1441921621;-0.0777591888;-0.1262461845;-0.1564769710
3.7301578947;-13.9068553571;-5.5864113197;-10.3833229555;-7.0625692296;-5.2568626893;-2.7202884748;-1.2308095244;-2.1922021551;-1.6272109677;-1.1973717562;0.0867048545;-0.1411861736;-0.0818019069;-0.1312813415;-0.1554685461
3.7401574803;-13.8804354173;-5.7865085218;-10.0737702452;-6.8258048480;-5.3555647052;-2.7233599449;-1.2637807687;-2.1468229134;-1.5674502476;-1.2015471373;0.0867048545;-0.1381801845;-0.0858444556;-0.1363137209;-0.1554685461
3.7501570681;-13.7931461568;-6.0400951547;-9.7460284435;-6.4762918515;-5.4387218602;-2.7243075637;-1.2968165878;-2.0993831028;-1.5077971294;-1.2118507942;0.0867048545;-0.1351741947;-0.0908974311;-0.1403415655;-0.1534518650
3.7601566580;-13.6383373886;-6.2814350950;-9.4369066405;-6.2279130183;-5.5370055352;-2.7180716743;-1.3339092535;-2.0478648670;-1.4542184701;-1.2243762394;0.0856947272;-0.1321525474;-0.0949396438;-0.1443718589;-0.1514352673
3.7701562500;-13.5456826174;-6.5797543106;-9.1293047134;-5.9111472164;-5.7011333673;-2.7076609606;-1.3731269472;-1.9963466236;-1.4006933284;-1.2449834196;0.0836745558;-0.1281445593;-0.0989816900;-0.1494037360;-0.1494187529
3.7801558442;-13.4336806230;-6.8407521191;-8.8606350886;-5.6659579085;-5.8061684545;-2.6890076492;-1.4164658912;-1.9427248743;-1.3512360871;-1.2656439918;0.0806444231;-0.1241365703;-0.1030235704;-0.1534285903;-0.1474023211
3.7901554404;-13.2447329712;-7.0264833577;-8.5232573981;-5.4217133233;-5.9715673085;-2.6621649862;-1.4618653006;-1.8870851509;-1.3059536630;-1.2903726168;0.0776144140;-0.1201285806;-0.1080757147;-0.1564516271;-0.1453859716
3.8001550388;-13.1168433652;-7.3537846076;-8.3368237201;-5.1733951876;-6.1432693217;-2.6332618057;-1.5113859653;-1.8314454195;-1.2606178427;-1.3172151468;0.0745845279;-0.1161205900;-0.1121172661;-0.1604762211;-0.1423615701
3.8101546392;-12.8664218286;-7.6297527129;-8.0416625909;-4.9057477987;-6.3369843615;-2.5981235536;-1.5628399566;-1.7758480614;-1.2195095433;-1.3460652192;0.0705448428;-0.1121125985;-0.1171690015;-0.1634939310;-0.1393372907
3.8201542416;-12.3986461296;-8.0076748688;-7.7475866868;-4.6674372182;-6.5246817719;-2.5321374323;-1.6143576936;-1.7222689933;-1.1824165868;-1.3770817656;0.0665053200;-0.1080891903;-0.1212102274;-0.1655099215;-0.1353050802
3.8301538462;-12.1730429056;-8.2989160033;-7.4495013911;-4.5620258672;-6.7763879168;-2.4952743044;-1.6638778996;-1.6707507057;-1.1494979051;-1.4142274339;0.0614561183;-0.1030945755;-0.1252512918;-0.1685249009;-0.1322810431
3.8401534527;-11.8588724218;-8.5788788578;-7.1963908633;-4.4399700386;-7.0180775454;-2.4556703994;-1.7174562829;-1.6171716232;-1.1187448782;-1.4554418438;0.0574169175;-0.0990865816;-0.1292921956;-0.1695340902;-0.1292571263
3.8501530612;-11.5494865354;-8.8554057782;-6.8419716722;-4.3534778332;-7.2966351819;-2.3938487743;-1.7690368140;-1.5656952712;-1.0981376698;-1.4987694857;0.0513583560;-0.0950632887;-0.1333329396;-0.1715448034;-0.1252253967
3.8601526718;-11.0707562247;-9.1086782695;-6.5641700357;-4.3092976850;-7.5298047242;-2.3320271389;-1.8246758466;-1.5162794869;-1.0796958542;-1.5461661393;0.0463097533;-0.0900685538;-0.1373735246;-0.1725488690;-0.1211938256
3.8701522843;-10.6313400222;-9.3345784121;-6.3942621692;-4.2883273683;-7.6646783756;-2.2680925339;-1.8803148906;-1.4709433222;-1.0693923129;-1.5894412249;0.0402516673;-0.0860605576;-0.1404038447;-0.1725488690;-0.1181702657
3.8801518987;-10.1718300916;-9.6741657660;-6.0914549641;-4.3313909179;-7.9659224609;-2.1915852956;-1.9358914976;-1.4277512036;-1.0612536374;-1.6348291457;0.0341938173;-0.0820525606;-0.1434340467;-0.1725488690;-0.1141390096
3.8901515152;-9.5981503611;-10.0191356134;-5.8451880282;-4.4128658021;-8.2510155912;-2.1053464181;-1.9874091458;-1.3906579684;-1.0572360111;-1.6863472658;0.0281362020;-0.0780445628;-0.1464641314;-0.1725488690;-0.1101079096
3.9001511335;-9.1607699683;-10.2863999134;-5.6255544105;-4.5136732522;-8.4629266992;-2.0085224186;-2.0388646700;-1.3536061513;-1.0614092347;-1.7357528275;0.0220788202;-0.0740365642;-0.1494940992;-0.1725488690;-0.1060769651
3.9101507538;-8.7697446253;-10.5571524976;-5.4602570196;-4.6206932066;-8.6516861051;-1.9098543909;-2.0882597281;-1.3185735905;-1.0717129137;-1.7832528153;0.0160216708;-0.0700436331;-0.1515140002;-0.1725463783;-0.1030538726
3.9201503759;-8.5081019320;-10.8142207004;-5.2544733902;-4.7372872154;-8.9478381050;-1.8729396484;-2.1335335299;-1.2856430291;-1.0821196335;-1.8326585223;0.0089552663;-0.0670226025;-0.1535338242;-0.1715375008;-0.0990232366
3.9301500000;-8.3413826019;-10.9856839427;-5.1378024920;-4.8482712640;-9.1343115298;-1.8332222840;-2.1747477427;-1.2568338334;-1.1007689915;-1.8799523158;0.0028985781;-0.0630295947;-0.1555535715;-0.1695247785;-0.0949927536
3.9401496259;-7.7496198010;-11.1270567770;-5.0251396695;-4.9868987287;-9.4277490921;-1.7179587686;-2.2158389310;-1.2321460050;-1.1234368895;-1.9211667919;-0.0031578813;-0.0600385493;-0.1565634070;-0.1675121196;-0.0909624228
3.9501492537;-7.3495062885;-11.3502566345;-4.9366480738;-5.2048428860;-9.7047831890;-1.6615280686;-2.2487489500;-1.2095187578;-1.1482167151;-1.9623812743;-0.0092141129;-0.0580196295;-0.1575732045;-0.1654970580;-0.0879397884
3.9601488834;-6.9800108168;-11.5270784556;-4.8760785255;-5.3912458611;-9.9160999315;-1.6024205846;-2.2796597026;-1.1930736688;-1.1812904518;-2.0036467726;-0.0152701180;-0.0550285089;-0.1585829642;-0.1624757989;-0.0849172671
3.9701485149;-6.3051157160;-11.7481147134;-4.8815783499;-5.5899139918;-10.1616773349;-1.4913182941;-2.3084486124;-1.1828107393;-1.2183834973;-2.0489318334;-0.0213258977;-0.0530245070;-0.1585829642;-0.1584533120;-0.0808873887
3.9801481481;-6.0212398904;-11.8594828573;-4.8978713283;-5.8332601462;-10.4079557102;-1.4379622464;-2.3330553427;-1.1746083956;-1.2555780650;-2.0922071223;-0.0263721939;-0.0510353132;-0.1585829642;-0.1554322521;-0.0788725241
3.9901477833;-5.6782122888;-11.9724283482;-4.9538986981;-6.0824627639;-10.6984804082;-1.3840290857;-2.3537841420;-1.1705274268;-1.3009646567;-2.1333709961;-0.0314183041;-0.0500333119;-0.1585829642;-0.1514075597;-0.0758503386
4.0001474201;-5.4032328360;-12.0408046750;-5.0472449028;-6.4108641147;-10.8233338681;-1.3141006892;-2.3763306906;-1.1726286222;-1.3483107756;-2.1704135487;-0.0364642292;-0.0490313104;-0.1585829642;-0.1473829904;-0.0728282639
4.0101470588;-5.0530908049;-12.0710095104;-5.1719646855;-6.6289111588;-10.9729381681;-1.2522787247;-2.3906951487;-1.1788108865;-1.3957075348;-2.2012739905;-0.0415099703;-0.0480440086;-0.1565638169;-0.1433585437;-0.0708136210
4.0201466993;-4.8474552774;-12.0223224183;-5.2664168617;-6.9329325065;-11.2204650485;-1.1925627765;-2.4009383291;-1.1850735724;-1.4432048268;-2.2300236322;-0.0455464165;-0.0480440086;-0.1555542798;-0.1393317951;-0.0687990512
4.0301463415;-4.5209757583;-11.9700629923;-5.3662724471;-7.2147769570;-11.3376080397;-1.1349525147;-2.4070602298;-1.1995389056;-1.4967837178;-2.2526916857;-0.0495827169;-0.0480440086;-0.1535352788;-0.1343039589;-0.0667845542
4.0401459854;-4.3110925666;-11.9091089313;-5.4807406266;-7.5700894285;-11.4478569288;-1.0876007286;-2.4069400379;-1.2181256209;-1.5483018288;-2.2732489353;-0.0526098333;-0.0480440086;-0.1525258145;-0.1302774642;-0.0667845542
4.0501456311;-4.0649297846;-11.8090261777;-5.6093606062;-7.7672112897;-11.5414104239;-1.0423544141;-2.4006979424;-1.2407938015;-1.6039914208;-2.2897347526;-0.0556368414;-0.0480585660;-0.1494975302;-0.1252475112;-0.0647702018
4.0601452785;-3.9227146247;-11.7139213930;-5.8668198384;-8.1746658625;-11.6050344875;-1.0031556239;-2.3923953478;-1.2656422380;-1.6638023549;-2.3041100071;-0.0576547750;-0.0490605685;-0.1464693536;-0.1202177076;-0.0647702018
4.0701449275;-3.7306660287;-11.6332043167;-6.0556607173;-8.5398902467;-11.6288252442;-0.9661965998;-2.3779702656;-1.2965135602;-1.7255745299;-2.3163750585;-0.0596726370;-0.0500770585;-0.1449572163;-0.1151904475;-0.0637630971
4.0801445783;-3.5936781111;-11.5040153996;-6.2429925432;-9.0306751240;-11.5798976937;-0.9373909080;-2.3614249477;-1.3295251258;-1.7832749150;-2.3226068405;-0.0616904279;-0.0520810643;-0.1434414962;-0.1104606897;-0.0637630971
4.0901442308;-3.4255372034;-11.4178832858;-6.5114772909;-9.5084047793;-11.5509436114;-0.9147673620;-2.3428191252;-1.3645972923;-1.8676963614;-2.3308003344;-0.0626992880;-0.0540850703;-0.1404209182;-0.1021017373;-0.0637630971
4.1001438849;-3.4179656742;-11.2734168867;-6.7218971951;-9.7807410065;-11.5110785612;-0.8942487588;-2.3221527959;-1.4037514078;-1.9096640120;-2.3348231894;-0.0637081128;-0.0561034601;-0.1373980485;-0.0995842214;-0.0637630971
4.1101435407;-3.5037281469;-11.1075795569;-6.9774482877;-10.0282317630;-11.4074660010;-0.8840336682;-2.2953043825;-1.4409234332;-1.9522053592;-2.3306525481;-0.0637081128;-0.0591094701;-0.1333732196;-0.0970631546;-0.0647700607
4.1201431981;-3.5665627610;-10.8255094949;-7.3006260341;-10.2137046228;-11.2836653491;-0.8800005176;-2.2664543381;-1.4862597326;-2.0078451054;-2.3244213528;-0.0637081128;-0.0621011659;-0.1303505360;-0.0930400171;-0.0657769896
